Open,High,Low,Volume,Close
0.338326,0.341152,0.333507,223781086.4,0.335413
0.335413,0.343225,0.332627,390903938.2,0.339275
0.339275,0.343806,0.337437,151167930.6,0.343806
0.343225,0.346839,0.339275,372177064,0.34596
0.354367,0.354367,0.32027,1184595357,0.32121
0.315785,0.32121,0.30916,471938911.7,0.318515
0.318515,0.319709,0.312133,258264013.7,0.313693
0.298019,0.316676,0.298019,612297766,0.308836
0.308302,0.313062,0.295847,291765505.5,0.298019
0.300715,0.304586,0.293991,353556264.8,0.300715
0.302484,0.30512,0.300715,273051930.3,0.302484
0.30512,0.308302,0.301704,251964273.9,0.304586
0.307333,0.307333,0.300715,187534168.7,0.302484
0.302484,0.315785,0.302484,241075555.6,0.313693
0.316676,0.317615,0.304586,377999435.7,0.30512
0.307333,0.307333,0.298019,287786691.5,0.30512
0.304586,0.30916,0.301704,238728082.6,0.307946
0.30916,0.319709,0.308302,477058285.1,0.319128
0.317615,0.330909,0.317615,562947354.1,0.328764
0.328764,0.332935,0.327273,415599119.5,0.329971
0.328103,0.335413,0.326,335558856.1,0.329971
0.329971,0.332627,0.32121,196115101.2,0.323571
0.326,0.328103,0.32027,218449514.5,0.320913
0.325181,0.326,0.32121,259073038.2,0.325507
0.323294,0.324263,0.32027,144218317.7,0.32027
0.32121,0.322365,0.308302,357123958.6,0.30916
0.306059,0.30916,0.302484,347455468.1,0.307946
0.310049,0.315785,0.301704,372667796.9,0.302859
0.302484,0.304586,0.290206,673571311.9,0.293991
0.288281,0.293991,0.287392,318317380.4,0.288281
0.290206,0.300715,0.286542,264033268.4,0.298019
0.299788,0.302484,0.297377,265783937.7,0.301704
0.302484,0.307333,0.299788,318237830.5,0.301704
0.299788,0.30673,0.298019,172613704.7,0.303433
0.299788,0.301704,0.298019,157162633.2,0.299788
0.300715,0.300715,0.288281,178555342.9,0.288903
0.292192,0.302484,0.284705,432071386.7,0.298287
0.300715,0.304586,0.297102,232905751.4,0.299788
0.298543,0.304586,0.297102,162719734,0.298019
0.298543,0.298543,0.286542,385744802.5,0.287392
0.288281,0.288281,0.259944,861914584.1,0.263906
0.267787,0.27322,0.263008,865588238.4,0.263906
0.265732,0.271471,0.263906,375068325.2,0.265732
0.267787,0.267787,0.263008,255359508.2,0.264823
0.264823,0.268448,0.263906,224855351.5,0.265732
0.267787,0.27715,0.265732,361606754.8,0.27322
0.27322,0.298019,0.27322,567390358.7,0.287095
0.285633,0.286542,0.27868,201420169.4,0.279885
0.281979,0.285633,0.280756,151711643.8,0.284705
0.28348,0.28348,0.275964,169099085.3,0.280193
0.27322,0.274197,0.257279,816834737.5,0.259393
0.256389,0.263008,0.255449,588385181.4,0.259393
0.260913,0.267787,0.259944,323768317.1,0.266829
0.264823,0.268448,0.262078,216990547,0.265732
0.267787,0.269663,0.264823,182719821.3,0.267787
0.269663,0.270583,0.253327,507058450.5,0.255449
0.257279,0.262078,0.254542,313635660.3,0.262078
0.280756,0.286542,0.267787,855946373.2,0.27715
0.278937,0.279885,0.27322,350187556.6,0.27715
0.278087,0.278937,0.272281,139496775.7,0.275964
0.27715,0.285633,0.275964,254019926.8,0.284705
0.288281,0.298543,0.281979,562138307.3,0.293991
0.295847,0.295847,0.285633,206473314.2,0.288281
0.287392,0.297102,0.285633,247269250.8,0.289565
0.290206,0.291156,0.282909,273701760.9,0.282909
0.282909,0.282909,0.268448,330890399.6,0.274512
0.279885,0.290206,0.275964,390187839.5,0.28348
0.280756,0.298019,0.279885,789394257.9,0.294978
0.293991,0.298543,0.290206,322375757.4,0.293991
0.294978,0.297102,0.280756,324033636.6,0.284705
0.28348,0.292192,0.281979,272879476.9,0.288281
0.290206,0.290206,0.284705,165624286,0.285633
0.286542,0.289565,0.282909,231287728.7,0.288281
0.288281,0.292192,0.286542,210730576.6,0.288281
0.288281,0.289565,0.282909,142109535.8,0.287392
0.288281,0.291156,0.286542,199868415.8,0.287392
0.288281,0.300715,0.286542,359564281.5,0.290206
0.292192,0.294978,0.287392,246314387.1,0.29306
0.300715,0.30916,0.299788,458238559,0.30512
0.306059,0.312133,0.301704,382402650.7,0.310888
0.313062,0.315785,0.307333,325731231.5,0.312479
0.313693,0.313693,0.304586,620056427.7,0.30916
0.308302,0.329377,0.30512,767285371.4,0.328764
0.325181,0.329971,0.32027,465798292.9,0.328764
0.325181,0.3348,0.32027,393755467.5,0.329971
0.329971,0.3348,0.328103,311606480.9,0.331758
0.332627,0.332627,0.326,440002407.6,0.327273
0.323294,0.329971,0.32121,382004733.2,0.322365
0.32027,0.332627,0.318515,440373777.7,0.332627
0.332627,0.3348,0.328103,327614484.6,0.330909
0.329971,0.333507,0.323294,313410238.8,0.328103
0.326,0.331758,0.324263,216539659.4,0.327273
0.324263,0.325181,0.318515,135650572.8,0.321792
0.32121,0.323294,0.313062,232547667.1,0.316676
0.317615,0.317615,0.30916,188913520.5,0.313388
0.315785,0.32027,0.314822,221115289.3,0.31793
0.315785,0.319709,0.313062,125159806.4,0.317615
0.319709,0.328103,0.317615,301553399.3,0.328103
0.328764,0.3348,0.328103,373330975.1,0.331758
0.332627,0.332627,0.325181,147454359.1,0.325181
0.327273,0.327273,0.317615,161207794.3,0.323571
0.328764,0.329971,0.325181,220995929.6,0.328103
0.331758,0.335413,0.330909,251181796.7,0.332935
0.335413,0.336332,0.330909,149138707.7,0.331758
0.330909,0.330909,0.327273,139788604,0.328764
0.328764,0.329971,0.327273,109841439.1,0.328764
0.330909,0.331758,0.328103,105637155,0.330909
0.330909,0.341152,0.328103,556010988.5,0.3348
0.346839,0.360034,0.346839,874540601.8,0.357388
0.35897,0.377873,0.352568,741303794.5,0.372479
0.369446,0.373912,0.366464,561196702,0.370385
0.36762,0.369446,0.360034,274683146.7,0.36762
0.363719,0.365577,0.35897,180916118,0.362869
0.357388,0.363719,0.349852,257083595.7,0.349852
0.346839,0.358307,0.342315,315412804,0.351364
0.349852,0.362869,0.346839,275386118.5,0.356184
0.356184,0.360993,0.34768,195969217.4,0.35017
0.350494,0.355275,0.348608,46644802.94,0.353765
0.353488,0.360993,0.350494,209669537.7,0.350494
0.350494,0.354367,0.345053,217998533.8,0.354367
0.353488,0.371354,0.352568,458410930.4,0.366464
0.366464,0.376124,0.362869,352800367.3,0.366464
0.360034,0.366464,0.354979,254232113.1,0.355275
0.356184,0.361942,0.34768,336076106,0.354367
0.357388,0.36762,0.355275,417217100.7,0.35897
0.357388,0.369446,0.354367,329113226.5,0.36762
0.368462,0.375188,0.366464,267813124.2,0.369446
0.369446,0.373646,0.360034,301526851.9,0.362869
0.354367,0.361942,0.339275,616992721.3,0.343225
0.346839,0.357388,0.339275,392283293.1,0.354979
0.324263,0.338326,0.324263,897458482.4,0.329971
0.331758,0.343225,0.329971,254152592.6,0.342315
0.346839,0.349852,0.343806,312057456.6,0.345053
0.348608,0.348608,0.342315,203024973.1,0.342315
0.343225,0.358307,0.343225,385068426.5,0.353171
0.352568,0.356184,0.339275,308993749.1,0.343225
0.343225,0.343806,0.337437,187719884.6,0.339275
0.338326,0.338326,0.328103,249762623.9,0.328103
0.330909,0.339275,0.329971,325797559.3,0.3348
0.332627,0.343806,0.330909,253330310.6,0.339275
0.339275,0.340271,0.329971,227733315.7,0.333507
0.332627,0.336332,0.325181,229444208.5,0.327273
0.328764,0.329971,0.319709,277799942.8,0.32027
0.32121,0.329971,0.32027,436978541.4,0.325181
0.325181,0.326,0.32121,194231859.3,0.322365
0.323294,0.325181,0.315785,245041128.4,0.324894
0.324263,0.329971,0.323294,198237140.6,0.327273
0.330909,0.332627,0.325181,376407915.7,0.332312
0.331758,0.335413,0.328764,346527133.4,0.335413
0.336332,0.343225,0.332627,292362335.6,0.336332
0.338326,0.340271,0.329971,285571815.4,0.338326
0.338326,0.342315,0.332627,321832010.9,0.332627
0.3348,0.340271,0.332627,257017331.7,0.337437
0.338326,0.34596,0.336332,300545376,0.343225
0.343806,0.348608,0.343225,340956769.1,0.345053
0.34596,0.34596,0.336332,159085714.4,0.337437
0.338326,0.339275,0.324263,287799995.5,0.324263
0.324263,0.326,0.32027,375452934.5,0.325181
0.326,0.329971,0.325181,181738399,0.327273
0.327273,0.328103,0.324263,104045623.9,0.324263
0.324263,0.328103,0.323294,116499325.9,0.323571
0.328103,0.328103,0.322365,213117844.3,0.328103
0.330909,0.332935,0.328103,237733381.6,0.329971
0.331758,0.341694,0.329971,310638285.7,0.337437
0.337437,0.338326,0.335413,206963987.4,0.337437
0.338326,0.343225,0.333507,204258444.2,0.333507
0.335413,0.338326,0.32121,386341603.2,0.323571
0.323294,0.327273,0.316676,382190385.4,0.319709
0.312133,0.313693,0.299788,651953169.5,0.301704
0.281979,0.300715,0.267787,1435167015,0.270583
0.274512,0.277793,0.270583,735945652.9,0.276607
0.27715,0.279885,0.272281,580268429.3,0.27715
0.280756,0.281979,0.275056,381076285.2,0.275964
0.275056,0.282909,0.274512,411301981.4,0.278937
0.278087,0.280756,0.274512,472058313.9,0.279569
0.288281,0.288281,0.281979,373264667.5,0.282909
0.284705,0.285633,0.279885,297110348.1,0.281979
0.282909,0.282909,0.262078,534339778.8,0.27322
0.275056,0.285633,0.275056,392177217.1,0.284705
0.286542,0.288281,0.278087,335611902.2,0.280756
0.284705,0.290206,0.282909,464193534.7,0.28348
0.287392,0.290206,0.279885,343198107.5,0.28348
0.275964,0.278937,0.271471,315903574.4,0.274512
0.27322,0.275964,0.270583,289020197,0.275056
0.27715,0.278937,0.268448,365956890.4,0.269051
0.266829,0.269663,0.259393,441182789.1,0.26267
0.259393,0.263906,0.253327,473981437.6,0.261505
0.265732,0.268448,0.257279,394179919.1,0.263008
0.263906,0.266829,0.262078,191897603.2,0.266245
0.269663,0.278087,0.267787,278502859.9,0.271471
0.27322,0.278937,0.270583,215598010.6,0.272281
0.275056,0.278087,0.270583,211513083.1,0.275964
0.278937,0.298287,0.27715,606767241.9,0.281979
0.270583,0.272281,0.262078,1118918631,0.262078
0.265732,0.265732,0.260913,457482597.8,0.264823
0.264823,0.264823,0.262078,234232015.7,0.264823
0.267787,0.267787,0.263008,252813007.1,0.264823
0.265732,0.266829,0.262078,157852270.6,0.262078
0.263008,0.263906,0.259944,149045874,0.263008
0.263008,0.263008,0.257279,182613682.5,0.262078
0.263008,0.265732,0.260913,207985222.5,0.265732
0.265732,0.275964,0.264823,342482004.7,0.273871
0.275964,0.279885,0.267787,228820863.5,0.275964
0.278087,0.278087,0.27322,180889623.4,0.275964
0.27715,0.278087,0.270583,212481294.5,0.275056
0.275056,0.292192,0.274512,369192983.4,0.287392
0.284705,0.30512,0.282909,872007433,0.298543
0.299788,0.30916,0.292192,424909448.7,0.29306
0.299788,0.301704,0.29306,308012283.3,0.297102
0.297102,0.303433,0.29306,264205659,0.299788
0.303433,0.310888,0.301704,375824352.2,0.308302
0.30916,0.32027,0.30916,482283802.4,0.313062
0.316676,0.316676,0.302484,293834506.9,0.30916
0.308302,0.313062,0.298019,267892706.4,0.301002
0.301704,0.304586,0.299788,152202441.5,0.302484
0.303433,0.303433,0.290206,175796710.1,0.291156
0.292192,0.292192,0.285633,226897741.8,0.291156
0.291156,0.295847,0.290206,117003309.2,0.291156
0.29306,0.304586,0.292192,130199610.7,0.302859
0.306059,0.306059,0.297102,137215629.4,0.297102
0.297102,0.302484,0.295847,208754474.6,0.301704
0.302484,0.302484,0.293991,124655843.3,0.295847
0.29306,0.293991,0.286542,207056821,0.287392
0.286542,0.288281,0.279885,241818283.7,0.28348
0.302484,0.302484,0.293991,569207340.7,0.298019
0.290206,0.300715,0.288281,430559356.9,0.298019
0.299788,0.300715,0.289565,238144581.8,0.292192
0.292192,0.292192,0.285633,168064577.5,0.290838
0.292192,0.297102,0.285633,167388186.4,0.297102
0.298019,0.298543,0.289565,132215568.1,0.291156
0.291156,0.291156,0.286542,210253109.3,0.286542
0.288281,0.293991,0.27715,811038904.1,0.289565
0.29306,0.297102,0.286542,394922607.7,0.288281
0.267787,0.275964,0.259393,860747409.4,0.265732
0.264823,0.265732,0.240408,789288103,0.243126
0.246946,0.250631,0.243126,510215008.8,0.246946
0.252706,0.253327,0.244933,433092548.9,0.24586
0.246946,0.246946,0.238641,394179919.1,0.244933
0.24586,0.247896,0.242137,277879550.3,0.243126
0.244933,0.244933,0.239442,165199805,0.241841
0.242137,0.251844,0.240408,318025605.7,0.244319
0.242137,0.246946,0.240408,296036136.7,0.241218
0.241218,0.244319,0.238641,360147865.3,0.240408
0.243126,0.243126,0.239442,164947848.3,0.242137
0.241218,0.247896,0.240408,508994817.5,0.242137
0.244319,0.244319,0.236438,355466136.1,0.23799
0.238641,0.258128,0.236438,528053276.2,0.258128
0.259944,0.267787,0.256389,143687801.3,0.260913
0.260913,0.260913,0.246946,297481736.4,0.246946
0.244933,0.262078,0.243126,432734464.6,0.258128
0.24586,0.263906,0.244319,896105695.1,0.263906
0.262078,0.262078,0.250631,475864716,0.255449
0.254542,0.259944,0.251844,429949328,0.257279
0.259393,0.262078,0.253327,417906773.6,0.260596
0.259393,0.259393,0.254542,279948443.4,0.256389
0.247896,0.251844,0.228941,827007184,0.240963
0.233753,0.239442,0.221336,981941692.7,0.225257
0.224329,0.233753,0.220458,591780432.9,0.2298
0.254542,0.256389,0.233753,1170298152,0.238641
0.242137,0.243126,0.239442,776688636.6,0.243126
0.239442,0.241218,0.227125,527191179.3,0.228042
0.228941,0.23553,0.215954,871251482.9,0.230978
0.218661,0.224329,0.216873,393848227.2,0.219569
0.20357,0.212074,0.202303,737550430.3,0.206076
0.209308,0.211173,0.206343,388476923.4,0.208357
0.207431,0.213782,0.207431,394378805.4,0.213782
0.21779,0.22348,0.216873,658372284.2,0.220458
0.223747,0.224329,0.218661,377429114.4,0.220458
0.220458,0.226186,0.220458,267879431.8,0.22348
0.224329,0.224329,0.209308,426686673.5,0.212863
0.207431,0.212074,0.207431,311633033.3,0.210197
0.210197,0.21469,0.208357,243568962.1,0.209308
0.212074,0.21469,0.211173,230054298.1,0.213782
0.211173,0.21779,0.210197,270585071.1,0.212074
0.212863,0.212863,0.206887,193237127.9,0.208357
0.208357,0.212074,0.206343,144563103.1,0.211173
0.212074,0.213782,0.207431,185252972.8,0.207431
0.211173,0.22261,0.211173,446328739.3,0.218661
0.221336,0.224329,0.219569,262693746.7,0.22348
0.226186,0.227125,0.22348,218104636,0.225257
0.225257,0.228042,0.22348,205200131.5,0.225257
0.226186,0.227125,0.22261,140067094.9,0.22261
0.225257,0.225257,0.21469,176632299.2,0.215954
0.21779,0.21779,0.208357,222521119.7,0.209308
0.207431,0.209308,0.205464,133674477.9,0.207431
0.208357,0.208357,0.200832,273701760.9,0.20266
0.205464,0.206343,0.197879,222096748,0.197879
0.199699,0.201741,0.197879,140252744,0.200832
0.201741,0.20266,0.196942,117295044.4,0.197237
0.197879,0.198728,0.191174,307959207.9,0.194808
0.194165,0.197879,0.188457,176446578.2,0.196033
0.197879,0.198728,0.194165,150398710.9,0.195133
0.196033,0.198728,0.193404,113860042.8,0.194808
0.195133,0.196942,0.193404,118037833.2,0.194165
0.195133,0.195133,0.192468,110557645.2,0.193404
0.196033,0.196033,0.192468,120053709.6,0.195133
0.195726,0.196942,0.194165,129231462.1,0.196942
0.198728,0.199699,0.193404,147268756.6,0.194165
0.194165,0.194165,0.189445,137348231.4,0.190265
0.192468,0.192468,0.188457,130239477.3,0.189445
0.190265,0.191174,0.187608,127374702.7,0.191174
0.192468,0.194165,0.180981,194643001.8,0.180981
0.180981,0.184585,0.178305,190412189.6,0.180092
0.175192,0.190265,0.173416,508358204.9,0.190265
0.186759,0.193404,0.181888,350386546.2,0.182166
0.182719,0.186759,0.179144,197189391.6,0.185189
0.189445,0.195133,0.184872,187852479.5,0.192468
0.193404,0.193404,0.187608,120120034.4,0.188457
0.189445,0.189445,0.183312,85544214.79,0.185189
0.18577,0.18577,0.180981,101897110.1,0.181888
0.180092,0.184585,0.179144,199921515.5,0.183646
0.187608,0.199699,0.183646,278370230.6,0.196033
0.196942,0.199699,0.195133,206950746.1,0.196033
0.196942,0.197879,0.192468,116366764.4,0.194165
0.195133,0.195133,0.191174,96432904.73,0.192468
0.192468,0.194165,0.188457,182454529.1,0.194165
0.195133,0.196033,0.193404,120093544.8,0.195133
0.195133,0.196033,0.189445,101141147.8,0.190265
0.191174,0.191528,0.182719,257256090.7,0.186759
0.18577,0.189445,0.18577,120544447.6,0.188782
0.190265,0.192468,0.187608,131578955.5,0.189445
0.189445,0.190265,0.18577,201247800,0.186759
0.18577,0.186759,0.182166,151976957.2,0.182719
0.183646,0.187608,0.181888,206526299.5,0.187608
0.188457,0.189445,0.18577,223648428.7,0.186759
0.188457,0.188457,0.184585,143342983.6,0.186759
0.187608,0.187608,0.181888,161831092.7,0.183646
0.183646,0.186759,0.181888,133462258.2,0.183646
0.184585,0.184585,0.177355,222985303.2,0.179144
0.181888,0.181888,0.177355,128435710.3,0.180092
0.187608,0.195133,0.186759,342800279.1,0.193404
0.198728,0.206343,0.197879,418649503.7,0.20266
0.205464,0.205464,0.193404,221194874.6,0.201741
0.198728,0.199699,0.194165,116141207.2,0.196942
0.197879,0.206343,0.196033,130955680.3,0.205464
0.204506,0.208357,0.200832,221460083.8,0.203864
0.209308,0.211173,0.207431,234019880,0.207431
0.210197,0.21779,0.209308,346208766.8,0.21469
0.212863,0.215954,0.210197,154032613.1,0.213782
0.213782,0.213782,0.207431,146008754.4,0.208357
0.210197,0.212074,0.208357,100080152.4,0.210858
0.211173,0.212074,0.204506,135451649,0.204506
0.206343,0.206343,0.194165,239059650.9,0.196349
0.196942,0.200832,0.194165,146897358.1,0.197879
0.197879,0.20266,0.196942,134098850.6,0.201741
0.201741,0.205464,0.198728,120610707.6,0.198728
0.197879,0.197879,0.186759,259948332.8,0.187608
0.187608,0.194165,0.186759,122520551.5,0.192468
0.193404,0.200832,0.192468,192600467.7,0.196942
0.195133,0.196033,0.186759,148568386.4,0.186759
0.180981,0.183646,0.180092,902617618.1,0.182166
0.191174,0.192468,0.182719,604048384.6,0.189445
0.188457,0.190265,0.181888,428782164.5,0.182719
0.180981,0.183646,0.177355,317083925.5,0.183646
0.183646,0.184585,0.180981,125955578.5,0.181888
0.182719,0.182719,0.180981,181247676.3,0.180981
0.184585,0.184585,0.180981,179894855.6,0.182719
0.183646,0.187875,0.180981,226672311.1,0.18577
0.186759,0.186759,0.180092,171658753.9,0.180684
0.181888,0.181888,0.178305,133727500.7,0.178305
0.178305,0.179144,0.170707,264338301.5,0.171627
0.174322,0.176152,0.170707,159231642.7,0.174322
0.176152,0.176152,0.169434,174178688.4,0.171627
0.172487,0.172487,0.168585,191658839.1,0.170707
0.170707,0.170707,0.166838,145372086.1,0.167627
0.166838,0.167627,0.153504,292441938.1,0.155696
0.155696,0.156536,0.148042,478795761.8,0.149869
0.150816,0.158374,0.148952,271460402.2,0.155696
0.157465,0.158374,0.155696,136990163.3,0.158374
0.159261,0.162213,0.158374,156287308.1,0.162213
0.161019,0.162213,0.158374,105398454.7,0.158374
0.153504,0.153504,0.146018,341765799.7,0.146018
0.146018,0.148952,0.145038,125703600.5,0.147183
0.148042,0.149869,0.143214,223701475.8,0.144199
0.147183,0.148042,0.143214,222415054.8,0.143214
0.144199,0.147183,0.141423,200584685.6,0.141423
0.141423,0.142284,0.130906,344776410.4,0.134778
0.138422,0.138422,0.129978,318529589,0.136072
0.136634,0.136634,0.129039,157759495.7,0.129383
0.130906,0.130906,0.120673,342482004.7,0.127271
0.130906,0.132121,0.125524,276619554.2,0.127271
0.162213,0.164091,0.153504,1062260461,0.157465
0.157465,0.158374,0.156536,314961969.1,0.156536
0.157465,0.157465,0.150816,180239649,0.152625
0.154372,0.155696,0.152625,154085693.6,0.154372
0.150816,0.158374,0.149869,312707253.8,0.157128
0.159261,0.161019,0.156536,135504739.6,0.158374
0.162213,0.16592,0.159261,146459646,0.16592
0.16592,0.169434,0.164091,231738680,0.167627
0.170707,0.171627,0.160122,224285039.3,0.161019
0.160122,0.16592,0.160122,109867968.2,0.16592
0.16592,0.16592,0.159261,130451626.1,0.160122
0.163153,0.16592,0.160122,151512770.6,0.163153
0.163153,0.16501,0.157465,119616013.7,0.158374
0.158374,0.162213,0.156536,110822933.3,0.162213
0.164091,0.170707,0.163153,294219077.8,0.168585
0.168585,0.168585,0.16501,120212887.3,0.166838
0.167627,0.176152,0.166838,273290600.2,0.174322
0.176152,0.178305,0.168585,179218496.8,0.173416
0.172487,0.174322,0.168585,122573598.6,0.169434
0.170707,0.173416,0.170707,85093344.42,0.171627
0.170707,0.171627,0.167627,127441070.1,0.167627
0.170707,0.170707,0.166838,167865613.3,0.169434
0.168585,0.178305,0.168585,267998847.2,0.178305
0.180092,0.180092,0.176152,250757390.7,0.177355
0.177355,0.178305,0.172487,134218212.3,0.173416
0.173416,0.175192,0.172487,103833484.2,0.175192
0.173416,0.180981,0.173416,240929755.9,0.180092
0.180092,0.181888,0.177355,106194178.3,0.181888
0.181888,0.188457,0.180981,342588070.5,0.187311
0.187608,0.188457,0.184585,193727874,0.187608
0.187608,0.187608,0.183646,126618719.2,0.184585
0.186759,0.186759,0.182719,125199644.6,0.182719
0.181888,0.183646,0.180092,80875779.53,0.181888
0.180092,0.18577,0.180092,120133320.2,0.181888
0.177355,0.179144,0.172487,331076097.3,0.172487
0.174322,0.175192,0.170707,285187213.1,0.173416
0.170707,0.171627,0.16501,175544698.8,0.16592
0.166838,0.166838,0.162213,184390923.5,0.162213
0.162213,0.164091,0.158374,174311290.5,0.159261
0.158374,0.159261,0.152625,308967216.9,0.153504
0.153504,0.160122,0.153504,197295457.4,0.158374
0.162213,0.173416,0.161019,289709779.7,0.168585
0.172487,0.174322,0.169434,247693647.8,0.173416
0.173416,0.181888,0.172487,418437306.2,0.177355
0.178305,0.178305,0.176152,141472928.2,0.176152
0.176152,0.177355,0.171627,176619025.6,0.172487
0.172487,0.172487,0.168585,54191283.39,0.168585
0.168585,0.172487,0.168585,170266193.2,0.169434
0.169434,0.170707,0.16592,129125412.5,0.168585
0.168585,0.169434,0.167627,122308373.3,0.168585
0.167627,0.168585,0.166838,96592061.18,0.16825
0.166838,0.168585,0.166838,101180929.3,0.167063
0.16592,0.186759,0.16592,638557899.6,0.18577
0.178305,0.18577,0.174322,327800187.3,0.178305
0.178305,0.179144,0.168585,269656613,0.168585
0.172487,0.174322,0.166838,158038000.7,0.17221
0.173416,0.176152,0.172487,113342801,0.174322
0.177355,0.182719,0.175192,225505212.5,0.175192
0.176152,0.178305,0.172487,100902357.5,0.173416
0.180092,0.184585,0.179144,327654357.2,0.182166
0.183646,0.18577,0.180981,142918548.2,0.182719
0.184585,0.191174,0.182719,319351851.7,0.190265
0.194165,0.195133,0.188457,429922739.2,0.190265
0.190265,0.196942,0.18577,396394778,0.194165
0.207431,0.209308,0.198728,1215696336,0.198728
0.199699,0.200832,0.196033,453132469.4,0.20024
0.199699,0.200832,0.192468,222163044.5,0.193404
0.193404,0.193404,0.182719,253078339.7,0.187608
0.186759,0.190265,0.183646,189536836.2,0.186759
0.188457,0.188457,0.184585,99907745.6,0.186759
0.187608,0.188457,0.184585,91843990.99,0.184585
0.189445,0.189445,0.184585,142096228.7,0.184585
0.18577,0.186759,0.174322,236393839.6,0.175192
0.177355,0.180981,0.172487,304391628.5,0.172487
0.175192,0.176152,0.167627,229987987.5,0.173416
0.176152,0.182719,0.174322,250253361.8,0.182719
0.183646,0.184585,0.179144,108077549.8,0.183646
0.184585,0.195133,0.184585,447747793.6,0.192468
0.193404,0.194165,0.187608,213515697,0.192468
0.191174,0.196033,0.190265,183634950.1,0.195133
0.195133,0.197879,0.194165,223462751.3,0.197879
0.198728,0.198728,0.195133,109576148,0.196033
0.196942,0.197879,0.189445,169284733.4,0.190265
0.191174,0.195133,0.188457,99005830.71,0.192792
0.192468,0.194165,0.191174,57467231.85,0.193404
0.195133,0.196033,0.188457,154788641.1,0.188457
0.188457,0.189445,0.184585,180982427.7,0.186759
0.187608,0.189445,0.18577,147348288.3,0.187608
0.187608,0.191174,0.187608,122082870.8,0.188457
0.187608,0.188457,0.183646,83607892.33,0.184585
0.184585,0.190265,0.184585,123130652.3,0.190265
0.191174,0.192468,0.188457,93488638,0.188457
0.187608,0.188457,0.180981,133793822.5,0.182719
0.181888,0.18577,0.181888,105438229.2,0.184585
0.184585,0.18577,0.180981,50079830.9,0.181888
0.181888,0.189445,0.180092,207202732.2,0.189445
0.190265,0.192468,0.188457,326274993.2,0.189445
0.189445,0.191174,0.187608,225969389.9,0.188457
0.188457,0.190265,0.188457,168316563.6,0.188457
0.183646,0.191174,0.180981,271632764.5,0.189445
0.190265,0.191174,0.187311,187865758.3,0.188457
0.187608,0.188457,0.182719,218223991.7,0.184585
0.179144,0.182719,0.179144,193449304.1,0.180981
0.181888,0.182719,0.180092,103024465.7,0.180092
0.179144,0.180092,0.175192,105504552,0.175192
0.177355,0.177355,0.169434,176725058,0.170707
0.168585,0.169434,0.167627,186207905.4,0.169434
0.171627,0.174322,0.170707,242839490.5,0.174322
0.173416,0.175192,0.167627,162096355.5,0.167627
0.169434,0.178305,0.161019,647072510.4,0.177355
0.180981,0.182719,0.175192,393503482.4,0.175192
0.175192,0.176152,0.172487,68223155.74,0.174322
0.175192,0.175192,0.172487,100517811.9,0.173416
0.172487,0.179144,0.172487,162229011.2,0.174322
0.174322,0.175192,0.164091,310014949.8,0.164091
0.161019,0.162213,0.156536,454418894.4,0.157465
0.159261,0.160122,0.156536,169470471.7,0.158374
0.159261,0.167627,0.158374,141764682.7,0.164091
0.133028,0.138164,0.129978,2229587787,0.134778
0.136634,0.137523,0.132121,1156849802,0.132121
0.137523,0.138422,0.130906,1302739197,0.133028
0.133889,0.134778,0.132121,528915352.9,0.133889
0.133028,0.137523,0.133028,418861684.9,0.137523
0.139332,0.139332,0.136634,362057677.8,0.136634
0.138422,0.138422,0.133889,302879591.6,0.134778
0.135755,0.135755,0.129039,512854268.7,0.129978
0.129039,0.129039,0.125524,794938031.3,0.126362
0.126362,0.129039,0.125524,385028624.8,0.126362
0.127271,0.129039,0.126362,345333490.4,0.127842
0.128121,0.129978,0.127271,337283013.5,0.129978
0.130906,0.132121,0.128121,243489382.9,0.129383
0.129978,0.130906,0.129039,204085975.6,0.129978
0.129978,0.129978,0.127271,222958757.9,0.127271
0.129039,0.129978,0.125524,253462907.5,0.125524
0.128121,0.128121,0.124298,249338212.8,0.125524
0.125524,0.126362,0.124298,179642872.5,0.125524
0.126362,0.126362,0.124298,165703861.2,0.126362
0.125524,0.125524,0.124298,236393839.6,0.125524
0.127271,0.128121,0.122392,435904191.3,0.123005
0.122392,0.12335,0.113986,843890562.3,0.116099
0.114896,0.117591,0.114896,467137778.2,0.114896
0.114896,0.121523,0.114896,473079529.8,0.120673
0.124298,0.124298,0.118847,278595666.3,0.119439
0.121523,0.121523,0.117591,219550314.7,0.117591
0.119744,0.120673,0.117019,165876298.4,0.118263
0.118847,0.119744,0.117019,208727893.9,0.118847
0.118847,0.121523,0.117019,231897770.7,0.121523
0.122392,0.12335,0.120673,280943243.6,0.123005
0.125524,0.134778,0.122392,436103161.7,0.134778
0.134778,0.134778,0.129039,285731031.5,0.133028
0.133028,0.133028,0.128121,147958350.5,0.128121
0.127271,0.128121,0.120673,249961556.8,0.12335
0.122392,0.127271,0.122392,139244791.6,0.125524
0.128121,0.130906,0.127271,163515459.5,0.127271
0.128121,0.129039,0.126362,122175739.9,0.129039
0.128121,0.129039,0.126362,121963539.4,0.128121
0.127271,0.127271,0.122392,144324432.2,0.122392
0.124298,0.124298,0.120673,154483586.7,0.121523
0.122392,0.124298,0.120673,122202209.3,0.124298
0.125524,0.128121,0.124298,113873321.5,0.128121
